卡bin,卡号长度,银行名称,联行行号,银行分类,卡bin长度
621691,16,中国民生银行,305100000013,中国民生银行,6
621690,16,山东省农村信用社联合社,402451000010,农村信用合作社,6
621688,19,上海农村商业银行,322290000011,上海农村商业银行,6
621674,19,中国邮政储蓄银行有限责任公司,403100000004,邮政储汇,6
621673,19,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
621672,19,中国银行总行,104100000004,中国银行,6
621671,19,中国农业银行股份有限公司,103100000026,中国农业银行,6
621670,19,中国工商银行,102100099996,中国工商银行,6
621669,19,中国银行总行,104100000004,中国银行,6
621668,19,中国银行总行,104100000004,中国银行,6
621667,19,中国银行总行,104100000004,中国银行,6
621666,19,中国银行总行,104100000004,中国银行,6
621665,19,中国银行总行,104100000004,中国银行,6
621664,18,福建海峡银行股份有限公司,313391080007,城市商业银行,6
621663,19,中国银行总行,104100000004,中国银行,6
621662,19,中国银行总行,104100000004,中国银行,6
621661,19,中国银行总行,104100000004,中国银行,6
621660,19,中国银行总行,104100000004,中国银行,6
621651,19,企业银行（中国）有限公司,596110000013,企业银行（中国）有限公司,6
621636,19,甘肃银行股份有限公司,313821050016,城市商业银行,6
621633,19,内蒙古银行,313191000011,城市商业银行,6
621626,19,平安银行,307584007998,平安银行,6
621625,19,广东华兴银行股份有限公司,313586000006,城市商业银行,6
621622,19,中国邮政储蓄银行有限责任公司,403100000004,邮政储汇,6
621621,19,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
621620,19,中国银行总行,104100000004,中国银行,6
621619,19,中国农业银行股份有限公司,103100000026,中国农业银行,6
621618,19,中国工商银行,102100099996,中国工商银行,6
621617,16,中国工商银行,102100099996,中国工商银行,6
621616,16,中国工商银行,102100099996,中国工商银行,6
621615,16,中国工商银行,102100099996,中国工商银行,6
621614,16,中国工商银行,102100099996,中国工商银行,6
621613,16,中国工商银行,102100099996,中国工商银行,6
621612,16,中国工商银行,102100099996,中国工商银行,6
621611,16,中国工商银行,102100099996,中国工商银行,6
621610,16,中国工商银行,102100099996,中国工商银行,6
621609,16,中国工商银行,102100099996,中国工商银行,6
621608,16,中国工商银行,102100099996,中国工商银行,6
621607,16,中国工商银行,102100099996,中国工商银行,6
621606,16,中国工商银行,102100099996,中国工商银行,6
621605,16,中国工商银行,102100099996,中国工商银行,6
621604,16,中国工商银行,102100099996,中国工商银行,6
621603,16,中国工商银行,102100099996,中国工商银行,6
621602,16,中国工商银行,102100099996,中国工商银行,6
621601,19,中原银行股份有限公司,313491099996,城市商业银行,6
621600,19,厦门银行股份有限公司,313393080005,城市商业银行,6
621599,19,中国邮政储蓄银行有限责任公司,403100000004,邮政储汇,6
621598,19,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
621592,16,江西省农村信用社联合社,402421099990,农村信用合作社,6
621591,16,贵州银行股份有限公司,313701099012,城市商业银行,6
621590,19,贵州省农村信用社联合社,402701002999,农村信用合作社,6
621589,19,福建省农村信用社联合社,402391000068,农村信用合作社,6
621588,19,龙江银行股份有限公司,313261099913,城市商业银行,6
621585,18,河南省农村信用社联合社,402491000026,农村信用合作社,6
621582,19,中国邮政储蓄银行有限责任公司,403100000004,邮政储汇,6
621579,19,江苏银行股份有限公司,313301099999,城市商业银行,6
621578,19,江苏省农村信用社联合社,402301099998,农村信用合作社,6
621577,19,哈尔滨银行结算中心,313261000018,城市商业银行,6
621569,19,中国银行总行,104100000004,中国银行,6
621568,19,中国银行总行,104100000004,中国银行,6
621566,19,陕西省农村信用社联合社资金清算中心,402791000010,农村信用合作社,6
621562,19,桂林银行股份有限公司,313617000018,城市商业银行,6
621561,19,宁夏黄河农村商业银行股份有限公司,402871099996,农村信用合作社,6
621560,19,北京农村商业银行股份有限公司,402100000018,农村商业银行,6
621559,19,中国工商银行,102100099996,中国工商银行,6
621558,19,中国工商银行,102100099996,中国工商银行,6
621552,19,贵阳市商业银行,313701098010,城市商业银行,6
621551,19,长安银行股份有限公司,313791030003,城市商业银行,6
621550,19,安徽省农村信用联社资金清算中心,402361018886,农村信用合作社,6
621539,19,湖南省农村信用社联合社,402551080008,农村信用合作社,6
621538,19,兰州银行股份有限公司,313821001016,城市商业银行,6
621537,19,浙江省农村信用社联合社,402331000007,农村信用合作社,6
621536,19,海南省农村信用社联合社资金清算中心,402641000014,农村信用合作社,6
621533,19,内蒙古自治区农村信用社联合社,402191009992,农村信用合作社,6
621532,19,成都银行,313651099999,城市商业银行,6
621531,19,吉林省农村信用社联合社（不办理转汇业务）,402241000015,农村信用合作社,6
621530,19,四川省农村信用社联合社,402651020006,农村信用合作社,6
621529,19,宁夏银行总行清算中心,313871000007,城市商业银行,6
621528,16,重庆农村商业银行股份有限公司,314653000011,农村商业银行,6
621527,19,浙江省农村信用社联合社,402331000007,农村信用合作社,6
621526,19,安徽省农村信用联社资金清算中心,402361018886,农村信用合作社,6
621522,18,广州农村商业银行股份有限公司,314581000011,农村商业银行,6
621521,16,山东省农村信用社联合社,402451000010,农村信用合作社,6
621520,19,甘肃省农村合作金融结算服务中心,402821000015,农村信用合作社,6
621519,19,湖南省农村信用社联合社,402551080008,农村信用合作社,6
621518,19,广东省农村信用社联合社,402581090008,农村信用合作社,6
621517,16,青海银行股份有限公司营业部,313851000018,城市商业银行,6
621515,19,朝阳银行股份有限公司,313234001089,城市商业银行,6
621512,16,中国工商银行,102100099996,中国工商银行,6
621511,16,中国工商银行,102100099996,中国工商银行,6
621510,16,中国工商银行,102100099996,中国工商银行,6
621509,16,中国工商银行,102100099996,中国工商银行,6
621508,16,中国工商银行,102100099996,中国工商银行,6
621507,16,中国工商银行,102100099996,中国工商银行,6
621506,16,中国工商银行,102100099996,中国工商银行,6
621505,16,中国工商银行,102100099996,中国工商银行,6
621504,16,中国工商银行,102100099996,中国工商银行,6
621503,16,中国工商银行,102100099996,中国工商银行,6
621502,16,中国工商银行,102100099996,中国工商银行,6
621499,16,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
621498,19,乐山市商业银行,313665092924,城市商业银行,6
621497,16,曲靖市商业银行,313736000019,城市商业银行,6
621496,19,兰州银行股份有限公司,313821001016,城市商业银行,6
621495,16,上海农村商业银行,322290000011,上海农村商业银行,6
621492,16,中国光大银行,303100000006,中国光大银行,6
621491,16,中国光大银行,303100000006,中国光大银行,6
621490,16,中国光大银行,303100000006,中国光大银行,6
621489,16,中国光大银行,303100000006,中国光大银行,6
621488,16,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
621486,16,招商银行股份有限公司,308584000013,招商银行,6
621485,16,招商银行股份有限公司,308584000013,招商银行,6
621483,16,招商银行股份有限公司,308584000013,招商银行,6
621482,19,成都银行,313651099999,城市商业银行,6
621480,19,浙江泰隆商业银行,313345010019,城市商业银行,6
621476,19,中国工商银行,102100099996,中国工商银行,6
621475,19,中国工商银行,102100099996,中国工商银行,6
621469,19,广东华兴银行股份有限公司,313586000006,城市商业银行,6
621468,16,北京银行,313100000013,城市商业银行,6
621467,19,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
621466,16,中国建设银行股份有限公司总行,105100000017,中国建设银行,6
621465,16,重庆农村商业银行股份有限公司,314653000011,农村商业银行,6
621464,16,中国工商银行,102100099996,中国工商银行,6
621463,19,广州银行,313581003284,城市商业银行,6
621462,19,广发银行股份有限公司,306581000003,广发银行,6
621461,19,苏州银行股份有限公司,313305066661,城市商业银行,6
621460,19,贵州银行股份有限公司,313701099012,城市商业银行,6
621459,19,四川省农村信用社联合社,402651020006,农村信用合作社,6
621458,19,海南省农村信用社联合社资金清算中心,402641000014,农村信用合作社,6
621457,19,四川省农村信用社联合社,402651020006,农村信用合作社,6
621456,17,桂林银行股份有限公司,313617000018,城市商业银行,6
621455,19,珠海华润银行股份有限公司清算中心,313585000990,城市商业银行,6
621453,16,渤海银行股份有限公司,318110000014,渤海银行,6
621452,18,天津银行股份有限公司,313110000017,城市商业银行,6
621449,19,辽宁省农村信用社联合社运营管理部,402221010013,农村信用合作社,6
621448,19,长安银行股份有限公司,313791030003,城市商业银行,6
621446,19,长沙银行股份有限公司,313551088886,城市商业银行,6
621443,19,汇丰银行(中国)有限公司上海分行,501290000012,汇丰银行（中国）有限公司,6
621442,17,汇丰银行(中国)有限公司上海分行,501290000012,汇丰银行（中国）有限公司,6
621439,19,东莞银行股份有限公司,313602088017,城市商业银行,6
621437,19,泉州银行股份有限公司,313397075189,城市商业银行,6
621434,16,中国工商银行,102100099996,中国工商银行,6
621433,16,中国工商银行,102100099996,中国工商银行,6
621430,16,中国工商银行,102100099996,中国工商银行,6
621429,16,中国工商银行,102100099996,中国工商银行,6
621428,16,中国工商银行,102100099996,中国工商银行,6
621427,16,中国工商银行,102100099996,中国工商银行,6
621424,16,中国工商银行,102100099996,中国工商银行,6
621423,16,中国工商银行,102100099996,中国工商银行,6
621422,19,沧州银行,313143005157,城市商业银行,6
621420,16,北京银行,313100000013,城市商业银行,6
621419,19,青岛银行,313452060150,城市商业银行,6
621418,19,宁波银行股份有限公司,313332082914,城市商业银行,6
621417,19,宁夏银行总行清算中心,313871000007,城市商业银行,6
621414,19,中国工商银行,102100099996,中国工商银行,6
621413,19,张家口银行股份有限公司,313138000019,城市商业银行,6
621412,18,柳州银行股份有限公司清算中心,313614000012,城市商业银行,6
621410,16,中国工商银行,102100099996,中国工商银行,6
621409,16,中国工商银行,102100099996,中国工商银行,6
621408,16,中国工商银行,102100099996,中国工商银行,6
